Index,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,VCH,VCD,VCA,Temporada
2933,2013-03-16,Real Madrid,Mallorca,5,2,H,1,2,A,24,15,13,6,9,11,11,4,0,1,0,0,1.13,9.0,17.0,1.13,7.75,18.5,1.12,8.0,16.0,1.14,7.0,21.0,1.14,10.0,20.0,2013
2934,2013-03-16,Sociedad,Valladolid,4,1,H,3,0,H,20,13,10,5,3,12,4,7,0,1,0,0,1.62,3.8,5.5,1.62,3.7,5.75,1.65,3.6,5.1,1.67,3.4,6.0,1.67,4.0,5.75,2013
2935,2013-03-16,Valencia,Betis,3,0,H,1,0,H,15,9,4,4,17,12,9,4,3,3,0,1,1.62,3.8,5.5,1.6,3.8,5.75,1.6,3.7,5.4,1.67,3.4,6.0,1.67,4.1,5.4,2013
2936,2013-03-17,Barcelona,Vallecano,3,1,H,2,0,H,19,17,7,8,9,18,6,10,1,4,0,0,1.11,9.0,21.0,1.14,8.25,15.5,1.12,8.0,16.0,1.14,7.0,21.0,1.13,10.0,22.0,2013
2937,2013-03-17,Granada,Levante,1,1,D,1,0,H,14,7,5,1,19,16,4,1,8,6,0,0,1.91,3.3,4.2,1.95,3.5,3.8,2.1,3.3,3.3,2.0,3.1,4.2,1.95,3.5,4.3,2013
2938,2013-03-17,Malaga,Espanol,0,2,A,0,0,D,15,9,2,5,9,18,4,5,2,3,0,0,1.91,3.3,4.2,1.91,3.3,4.2,1.75,3.5,4.5,2.0,3.1,4.2,2.0,3.5,4.2,2013
2939,2013-03-17,Osasuna,Ath Madrid,0,2,A,0,1,A,19,12,5,7,7,22,8,7,1,4,0,0,3.4,3.3,2.15,3.6,3.5,2.0,3.25,3.25,2.15,3.5,3.1,2.2,3.7,3.3,2.2,2013
2940,2013-03-17,Sevilla,Zaragoza,4,0,H,1,0,H,17,9,6,2,15,16,7,2,2,2,0,1,1.4,4.5,8.0,1.4,4.5,7.75,1.45,4.0,7.0,1.44,4.0,8.0,1.4,5.0,9.0,2013
2941,2013-03-30,Celta,Barcelona,2,2,D,1,1,D,8,8,3,3,15,12,5,9,4,3,0,0,8.0,5.0,1.36,8.25,4.33,1.4,7.3,4.4,1.4,8.0,4.5,1.4,7.0,5.0,1.44,2013
2942,2013-03-30,Levante,Sevilla,1,0,H,1,0,H,17,25,4,6,17,16,6,5,4,3,0,0,3.4,3.2,2.2,3.4,3.25,2.15,2.9,3.3,2.3,3.4,3.25,2.15,3.6,3.4,2.2,2013
2943,2013-03-30,Vallecano,Malaga,1,3,A,1,1,D,15,12,6,4,14,6,4,4,2,1,0,0,1.85,3.4,4.33,1.91,3.2,4.4,1.9,3.45,3.8,1.91,3.4,4.0,1.9,3.6,4.5,2013
2944,2013-03-30,Zaragoza,Real Madrid,1,1,D,1,1,D,12,16,5,6,17,13,3,3,3,3,0,0,7.5,4.75,1.4,7.75,4.5,1.4,6.4,4.8,1.4,8.0,4.0,1.44,7.0,5.0,1.44,2013
2945,2013-03-31,Ath Madrid,Valencia,1,1,D,1,1,D,9,15,4,3,21,8,6,7,3,3,0,0,1.73,3.6,4.75,1.75,3.5,4.75,1.8,3.5,4.2,1.8,3.5,4.5,1.8,3.75,4.75,2013
2946,2013-03-31,Espanol,Sociedad,2,2,D,2,1,H,7,15,4,4,18,19,4,5,2,4,0,0,2.7,3.3,2.6,2.65,3.1,2.75,2.5,3.3,2.65,2.7,3.1,2.7,2.8,3.3,2.62,2013
2947,2013-03-31,Mallorca,La Coruna,2,3,A,1,1,D,20,14,5,9,12,6,10,4,3,2,0,0,1.91,3.5,4.0,1.87,3.5,4.1,2.0,3.3,3.6,2.0,3.4,3.75,2.0,3.6,4.0,2013
2948,2013-03-31,Valladolid,Osasuna,1,3,A,1,0,H,9,12,2,7,13,13,11,7,1,1,0,0,2.1,3.2,3.6,2.0,3.3,3.8,02.05,3.3,3.5,2.25,3.2,3.25,2.2,3.3,3.6,2013
2949,2013-04-01,Ath Bilbao,Granada,1,0,H,0,0,D,14,7,4,3,14,19,3,8,1,1,1,0,1.73,3.6,4.75,1.75,3.7,4.5,1.75,3.5,4.5,1.75,3.6,4.75,1.75,3.9,4.8,2013
2950,2013-04-01,Betis,Getafe,0,0,D,0,0,D,8,16,4,7,13,10,6,5,4,2,0,0,1.83,3.6,4.2,1.88,3.4,4.2,2.0,3.3,3.6,1.85,3.4,4.33,1.91,3.6,4.4,2013
2951,2013-04-05,Granada,Betis,1,5,A,0,3,A,23,13,5,6,14,8,17,2,2,2,1,0,2.3,3.3,3.1,2.35,3.25,3.0,2.3,3.3,2.9,2.3,3.4,3.0,2.3,3.4,3.25,2013
2952,2013-04-06,Barcelona,Mallorca,5,0,H,4,0,H,22,13,9,3,12,14,5,5,1,1,0,0,1.17,7.0,15.0,1.19,6.75,13.0,1.2,6.0,12.5,1.22,5.5,15.0,1.18,7.5,15.0,2013
2953,2013-04-06,La Coruna,Zaragoza,3,2,H,2,2,D,12,7,6,3,14,18,6,4,5,3,0,1,1.95,3.5,3.75,1.95,3.5,3.75,1.85,3.45,4.0,2.0,3.3,3.8,1.95,3.6,4.0,2013
2954,2013-04-06,Real Madrid,Levante,5,1,H,2,1,H,36,11,12,3,10,9,6,5,1,0,0,0,1.14,8.0,15.0,1.12,8.5,18.0,1.15,7.0,15.0,1.14,7.5,17.0,1.15,8.5,19.0,2013
2955,2013-04-06,Sociedad,Malaga,4,2,H,3,1,H,7,9,5,3,13,16,5,2,2,2,0,0,1.67,3.75,5.0,1.67,3.7,5.0,1.75,3.5,4.5,1.7,3.4,5.5,1.7,3.9,5.5,2013
2956,2013-04-07,Celta,Vallecano,0,2,A,0,1,A,14,11,2,6,12,15,9,4,5,5,0,0,2.0,3.5,3.6,2.0,3.5,3.6,1.85,3.6,3.8,2.1,3.3,3.5,02.05,3.6,3.8,2013
2957,2013-04-07,Getafe,Ath Madrid,0,0,D,0,0,D,17,11,4,5,10,20,1,7,2,1,0,2,3.6,3.5,2.0,3.4,3.5,02.05,3.6,3.3,2.0,3.5,3.3,2.1,3.9,3.5,02.05,2013
2958,2013-04-07,Osasuna,Espanol,0,2,A,0,0,D,13,10,3,4,13,21,5,6,4,4,0,0,2.0,3.3,3.8,1.95,3.3,4.0,2.0,3.3,3.6,02.05,3.1,4.0,2.0,3.3,4.2,2013
2959,2013-04-07,Valencia,Valladolid,2,1,H,1,0,H,27,9,11,4,3,13,5,5,1,0,0,1,1.4,4.33,8.5,1.4,4.25,8.75,1.35,4.8,7.6,1.44,4.0,8.0,1.4,4.8,8.0,2013
2960,2013-04-08,Sevilla,Ath Bilbao,2,1,H,1,0,H,15,12,4,2,13,13,3,2,3,5,1,1,1.57,3.8,6.0,1.57,3.75,6.25,1.6,3.9,5.0,1.62,3.6,6.0,1.62,4.2,5.5,2013
2961,2013-04-12,Betis,Sevilla,3,3,D,1,3,A,26,12,4,5,14,15,5,1,5,2,0,1,2.5,3.4,2.7,2.55,3.3,2.7,2.5,3.3,2.65,2.5,3.4,2.75,2.55,3.4,2.9,2013
2962,2013-04-13,Espanol,Valencia,3,3,D,1,0,H,17,17,7,5,13,11,6,6,2,2,1,0,3.1,3.3,2.3,2.9,3.3,2.4,2.65,3.3,2.5,3.1,3.1,2.4,3.2,3.4,2.38,2013
2963,2013-04-13,Levante,La Coruna,0,4,A,0,3,A,23,18,5,9,11,4,7,5,2,1,0,0,2.2,3.3,3.3,2.25,3.25,3.2,2.0,3.4,3.5,2.25,3.2,3.3,2.25,3.5,3.4,2013
2964,2013-04-13,Malaga,Osasuna,1,0,H,0,0,D,16,10,8,1,15,19,10,2,2,4,0,0,2.0,3.4,3.75,1.95,3.3,4.0,2.0,3.3,3.6,02.05,3.2,3.8,2.0,3.6,4.0,2013
2965,2013-04-13,Valladolid,Getafe,2,1,H,0,1,A,22,10,10,2,11,14,6,5,2,2,0,1,2.3,3.2,3.2,2.25,3.1,3.3,2.4,3.3,2.75,2.4,3.1,3.1,2.3,3.3,3.4,2013
2966,2013-04-14,Ath Bilbao,Real Madrid,0,3,A,0,1,A,11,14,2,6,16,11,7,5,3,2,0,0,7.0,4.5,1.44,6.25,4.6,1.45,5.6,3.9,1.55,6.0,4.0,1.53,6.25,4.6,1.5,2013
2967,2013-04-14,Ath Madrid,Granada,5,0,H,2,0,H,16,13,8,5,12,17,5,1,1,3,0,0,1.36,4.75,8.5,1.34,4.75,9.25,1.35,4.8,7.6,1.36,4.5,9.0,1.33,5.2,11.0,2013
2968,2013-04-14,Vallecano,Sociedad,0,2,A,0,2,A,11,11,5,5,13,10,9,6,5,3,0,0,2.5,3.4,2.7,2.5,3.4,2.7,2.6,3.2,2.6,2.6,3.2,2.75,2.5,3.5,2.9,2013
2969,2013-04-14,Zaragoza,Barcelona,0,3,A,0,2,A,12,11,2,6,16,15,2,7,3,2,0,0,7.5,4.75,1.4,7.0,4.4,1.44,7.0,4.0,1.45,7.0,4.33,1.44,7.5,4.8,1.45,2013
2970,2013-04-15,Mallorca,Celta,1,0,H,0,0,D,14,8,6,2,17,19,9,1,3,1,0,0,02.05,3.4,3.5,1.95,3.4,3.9,2.0,3.3,3.6,2.1,3.3,3.5,02.05,3.5,3.8,2013
2971,2013-04-19,Mallorca,Vallecano,1,1,D,1,1,D,11,19,5,3,30,12,5,3,4,5,0,0,2.2,3.5,3.1,2.25,3.25,3.2,2.1,3.3,3.3,2.25,3.4,3.1,2.25,3.5,3.3,2013
2972,2013-04-20,Barcelona,Levante,1,0,H,0,0,D,18,4,9,0,13,6,11,1,1,2,0,0,1.2,6.5,13.0,1.19,6.25,15.0,1.25,5.5,10.3,1.22,6.0,13.0,1.2,7.5,15.0,2013
2973,2013-04-20,Granada,Valladolid,1,1,D,0,0,D,28,2,10,2,12,13,9,0,3,1,0,0,2.1,3.25,3.6,2.1,3.25,3.6,2.1,3.3,3.3,2.2,3.3,3.3,2.2,3.3,3.6,2013
2974,2013-04-20,Real Madrid,Betis,3,1,H,1,0,H,20,20,8,7,9,14,7,5,3,1,0,0,1.25,6.0,10.0,1.25,6.25,9.5,1.3,5.0,9.0,1.3,5.0,11.0,1.3,6.25,10.0,2013
2975,2013-04-20,Valencia,Malaga,5,1,H,4,1,H,14,11,10,3,23,17,5,8,3,6,0,0,1.57,3.8,6.0,1.65,3.8,5.0,1.7,3.6,4.7,1.67,3.4,6.0,1.67,4.0,5.5,2013
2976,2013-04-21,Getafe,Espanol,0,2,A,0,1,A,7,9,3,7,21,18,1,7,3,7,2,0,2.2,3.2,3.4,2.25,3.25,3.2,2.1,3.3,3.3,2.3,3.1,3.3,2.3,3.3,3.4,2013
2977,2013-04-21,La Coruna,Ath Bilbao,1,1,D,1,1,D,10,17,4,3,11,19,3,5,1,3,0,1,2.1,3.4,3.4,2.1,3.3,3.5,2.1,3.3,3.3,2.15,3.3,3.4,2.15,3.7,3.4,2013
2978,2013-04-21,Osasuna,Sociedad,0,0,D,0,0,D,14,12,4,4,14,10,6,8,3,4,0,0,2.88,3.3,2.4,3.0,3.2,2.4,2.75,3.3,2.4,3.1,3.1,2.4,3.12,3.3,2.4,2013
2979,2013-04-21,Sevilla,Ath Madrid,0,1,A,0,0,D,13,8,3,1,12,18,4,1,1,5,0,0,2.4,3.3,2.88,2.45,3.3,2.8,2.3,3.3,2.9,2.5,3.2,2.8,2.45,3.4,3.0,2013
2980,2013-04-22,Celta,Zaragoza,2,1,H,1,1,D,16,10,3,3,19,13,4,5,6,4,0,0,2.0,3.3,3.8,1.95,3.4,3.9,2.0,3.3,3.6,2.0,3.3,3.8,2.0,3.5,4.0,2013
2981,2013-04-26,Vallecano,Osasuna,2,2,D,1,2,A,11,6,5,5,9,19,9,4,1,3,0,0,1.75,3.5,4.75,1.8,3.5,4.5,1.85,3.5,3.9,1.8,3.6,4.33,1.8,3.7,4.75,2013
2982,2013-04-27,Ath Bilbao,Barcelona,2,2,D,1,0,H,7,15,3,6,17,11,2,1,3,2,0,0,4.75,4.0,1.67,4.75,3.9,1.67,4.5,4.0,1.65,5.0,3.5,1.73,5.2,4.1,1.67,2013
2983,2013-04-27,Ath Madrid,Real Madrid,1,2,A,1,1,D,11,6,4,4,17,15,2,2,4,4,0,0,2.63,3.5,2.5,2.35,3.5,2.8,2.5,3.3,2.65,2.7,3.1,2.7,2.62,3.6,2.62,2013
2984,2013-04-27,Levante,Celta,0,1,A,0,1,A,11,9,2,4,16,13,10,3,2,5,0,0,02.05,3.3,3.6,2.15,3.4,3.3,2.15,3.3,3.2,2.2,3.3,3.3,2.2,3.4,3.5,2013
2985,2013-04-27,Zaragoza,Mallorca,3,2,H,1,1,D,13,11,6,4,16,27,7,4,4,2,0,0,2.1,3.3,3.5,2.1,3.25,3.6,02.05,3.3,3.5,2.25,3.1,3.4,2.15,3.4,3.5,2013
2986,2013-04-28,Espanol,Granada,0,1,A,0,1,A,9,11,2,4,18,17,5,2,1,1,0,0,1.95,3.5,3.8,1.95,3.5,3.8,1.85,3.45,4.0,2.0,3.3,3.8,2.0,3.5,3.9,2013
2987,2013-04-28,Malaga,Getafe,2,1,H,1,0,H,12,14,7,4,15,10,3,8,3,3,0,0,1.67,3.75,5.0,1.6,3.8,5.75,1.7,3.6,4.7,1.67,3.5,5.5,1.65,4.0,5.75,2013
2988,2013-04-28,Sociedad,Valencia,4,2,H,1,1,D,19,15,6,7,16,19,8,7,3,4,0,0,2.25,3.4,3.1,2.4,3.3,2.9,2.2,3.3,3.1,2.3,3.3,3.1,2.3,3.6,3.12,2013
2989,2013-04-28,Valladolid,Sevilla,1,1,D,1,0,H,12,15,4,7,14,9,2,8,2,2,0,0,3.0,3.4,2.3,3.1,3.25,2.3,2.9,3.3,2.3,3.0,3.2,2.4,3.2,3.4,2.38,2013
2990,2013-04-29,Betis,La Coruna,1,1,D,0,1,A,20,12,4,6,17,19,8,3,5,4,0,0,1.91,3.6,3.8,1.91,3.4,4.0,2.0,3.3,3.6,2.0,3.3,3.8,1.92,3.75,3.75,2013
2991,2013-05-03,Celta,Ath Bilbao,1,1,D,0,1,A,21,8,6,2,10,13,9,4,1,4,0,0,2.4,3.4,2.8,2.4,3.4,2.85,2.2,3.4,3.0,2.3,3.4,3.0,2.4,3.4,3.1,2013
2992,2013-05-04,Granada,Malaga,1,0,H,1,0,H,14,10,4,4,22,13,6,2,4,2,0,0,2.5,3.3,2.8,2.4,3.4,2.85,2.5,3.4,2.6,2.5,3.0,3.0,2.45,3.4,3.0,2013
2993,2013-05-04,La Coruna,Ath Madrid,0,0,D,0,0,D,10,9,3,0,12,12,5,10,1,1,0,0,3.4,3.4,2.1,3.4,3.5,02.05,3.0,3.4,2.2,3.75,3.0,2.15,3.7,3.5,2.1,2013
2994,2013-05-04,Real Madrid,Valladolid,4,3,H,2,2,D,27,14,11,6,7,10,7,10,1,3,0,0,1.18,7.0,13.0,1.12,8.75,16.5,1.22,6.0,10.0,1.17,6.5,21.0,1.17,8.5,18.0,2013
2995,2013-05-04,Valencia,Osasuna,4,0,H,2,0,H,18,8,7,3,17,17,7,7,2,3,0,2,1.4,4.5,7.5,1.4,4.25,8.75,1.4,4.6,6.8,1.44,4.2,7.5,1.44,4.8,8.0,2013
2996,2013-05-05,Barcelona,Betis,4,2,H,1,2,A,19,5,10,3,12,10,7,0,1,1,0,0,1.2,7.0,12.0,1.22,6.75,10.5,1.22,5.7,11.0,1.25,5.5,12.0,1.2,7.0,13.0,2013
2997,2013-05-05,Mallorca,Levante,1,1,D,1,1,D,21,3,8,1,16,14,10,1,0,3,0,0,1.75,3.5,4.75,1.75,3.5,4.75,1.8,3.7,3.9,1.73,3.75,4.5,1.75,3.8,5.0,2013
2998,2013-05-05,Sevilla,Espanol,3,0,H,3,0,H,16,11,5,4,11,13,7,1,1,2,0,0,1.57,3.8,6.0,1.57,3.75,6.25,1.6,3.9,5.0,1.6,3.6,6.0,1.53,4.4,6.5,2013
2999,2013-05-05,Zaragoza,Vallecano,3,0,H,1,0,H,16,7,6,3,14,12,5,7,4,2,0,0,2.0,3.5,3.6,2.0,3.5,3.6,2.0,3.5,3.4,2.15,3.1,3.6,2.1,3.5,3.6,2013
3000,2013-05-06,Getafe,Sociedad,2,1,H,2,1,H,15,10,6,4,15,11,5,8,3,3,0,0,3.4,3.5,02.05,3.6,3.5,2.0,3.5,3.4,2.0,3.75,3.25,02.05,3.7,3.7,02.05,2013
3001,2013-05-08,Celta,Ath Madrid,1,3,A,0,0,D,13,10,4,5,14,18,4,4,3,4,0,0,3.4,3.2,2.2,3.3,3.3,2.15,3.1,3.3,2.2,3.3,3.2,2.25,3.3,3.5,2.25,2013
3002,2013-05-08,Real Madrid,Malaga,6,2,H,4,2,H,20,9,9,3,11,9,9,4,1,3,0,2,1.2,6.5,12.0,1.2,6.25,13.0,1.25,6.0,9.0,1.2,6.0,15.0,1.22,6.5,13.0,2013
3003,2013-05-10,Levante,Zaragoza,0,0,D,0,0,D,11,16,3,3,16,18,2,9,3,3,2,0,2.75,3.3,2.55,2.85,3.1,2.5,2.5,3.3,2.65,2.88,3.2,2.5,2.88,3.25,2.7,2013
3004,2013-05-11,Ath Bilbao,Mallorca,2,1,H,1,0,H,9,18,4,5,18,22,6,4,4,2,0,2,1.8,3.6,4.33,1.8,3.4,4.5,1.75,3.7,4.2,1.83,3.6,4.2,1.83,3.8,4.4,2013
3005,2013-05-11,Espanol,Real Madrid,1,1,D,1,0,H,7,11,5,4,13,17,8,3,5,6,1,0,6.0,4.33,1.5,6.0,4.4,1.48,7.0,4.0,1.45,6.0,4.0,1.53,5.75,4.6,1.55,2013
3006,2013-05-11,Osasuna,Getafe,1,0,H,0,0,D,21,6,4,2,20,16,4,4,3,5,0,0,1.85,3.4,4.33,1.85,3.3,4.4,1.85,3.6,3.8,1.91,3.5,4.0,1.93,3.5,4.5,2013
3007,2013-05-11,Valladolid,La Coruna,1,0,H,0,0,D,7,14,3,3,14,1,2,6,3,1,0,0,2.5,3.3,2.8,2.4,3.25,2.9,2.3,3.3,2.9,2.5,3.2,2.8,2.55,3.4,2.9,2013
3008,2013-05-12,Ath Madrid,Barcelona,1,2,A,0,0,D,12,11,2,3,18,11,3,2,1,2,0,0,4.0,3.5,1.91,3.9,3.5,1.9,3.6,3.6,1.9,3.8,3.5,1.95,3.8,4.0,1.93,2013
3009,2013-05-12,Betis,Celta,1,0,H,0,0,D,16,4,5,2,17,14,3,3,4,3,0,0,1.91,3.5,4.0,1.85,3.5,4.1,1.9,3.6,3.6,1.91,3.6,3.75,1.87,3.8,4.3,2013
3010,2013-05-12,Malaga,Sevilla,0,0,D,0,0,D,9,10,0,2,11,15,4,6,4,3,0,0,2.63,3.3,2.63,2.65,3.2,2.65,2.3,3.3,2.9,2.7,3.1,2.7,2.75,3.6,2.6,2013
3011,2013-05-12,Vallecano,Valencia,0,4,A,0,2,A,14,20,3,7,15,12,8,4,5,2,0,0,3.6,3.3,02.05,3.75,3.3,2.0,3.5,3.4,2.0,3.6,3.3,02.05,3.5,3.6,2.1,2013
3012,2013-05-13,Sociedad,Granada,2,2,D,2,1,H,18,15,4,5,11,13,9,4,2,4,0,0,1.44,4.33,7.0,1.44,4.1,7.5,1.4,4.4,7.3,1.44,4.4,7.0,1.45,4.8,7.5,2013
3013,2013-05-18,Getafe,Valencia,0,1,A,0,1,A,4,16,1,4,12,15,7,9,2,1,0,0,4.5,3.75,1.75,4.4,3.7,1.75,3.7,3.7,1.85,4.33,3.6,1.8,4.8,3.9,1.8,2013
3014,2013-05-18,Granada,Osasuna,3,0,H,1,0,H,11,16,4,5,18,14,5,5,3,2,0,1,2.1,3.2,3.6,2.0,3.2,3.9,2.1,2.8,3.7,2.15,3.0,3.8,2.15,3.2,4.0,2013
3015,2013-05-18,Sevilla,Sociedad,1,2,A,1,2,A,20,13,4,6,12,10,12,6,4,3,1,0,1.91,3.6,3.75,1.85,3.7,3.9,2.0,3.5,3.4,1.91,3.8,3.6,1.87,4.0,4.0,2013
3016,2013-05-19,Barcelona,Valladolid,2,1,H,2,0,H,16,5,4,2,4,6,14,2,0,0,0,0,1.29,5.5,10.0,1.28,5.5,9.25,1.25,6.0,9.0,1.3,5.0,10.0,1.29,6.5,10.5,2013
3017,2013-05-19,La Coruna,Espanol,2,0,H,0,0,D,17,7,5,2,11,25,7,6,3,5,0,0,1.57,4.0,5.5,1.62,3.9,5.0,1.65,3.6,5.1,1.62,3.8,5.5,1.65,4.2,5.4,2013
3018,2013-05-19,Levante,Vallecano,2,3,A,0,1,A,12,18,4,7,25,13,6,3,1,5,0,0,2.5,3.3,2.75,2.45,3.3,2.8,2.3,3.3,2.9,2.62,3.1,2.8,2.6,3.4,2.8,2013
3019,2013-05-19,Zaragoza,Ath Bilbao,1,2,A,1,0,H,14,10,3,4,21,14,3,1,5,2,0,0,1.85,3.5,4.2,1.83,3.6,4.1,1.9,3.5,3.7,1.91,3.5,4.0,1.87,3.8,4.3,2013
3020,2013-05-20,Mallorca,Betis,1,0,H,1,0,H,15,10,5,2,13,17,6,5,4,2,0,0,2.5,3.4,2.7,2.55,3.3,2.65,2.5,3.5,2.5,2.62,3.2,2.7,2.55,3.7,2.7,2013
3021,2013-05-26,Ath Bilbao,Levante,0,1,A,0,0,D,12,12,4,4,13,15,8,3,1,0,1,0,1.45,4.33,7.0,1.45,4.1,7.25,1.5,4.0,6.1,1.44,4.33,7.0,1.44,4.75,7.5,2013
3022,2013-05-26,Ath Madrid,Mallorca,0,0,D,0,0,D,10,12,2,4,15,11,7,3,5,4,0,0,1.62,4.1,5.0,1.6,4.2,4.75,1.6,4.3,4.4,1.67,3.75,5.0,1.57,4.33,5.25,2013
3023,2013-05-26,Betis,Zaragoza,4,0,H,2,0,H,13,16,5,3,18,12,4,4,2,6,0,0,2.0,3.5,3.6,2.0,3.3,3.7,2.15,3.4,3.1,02.05,3.3,3.6,02.05,3.6,3.6,2013
3024,2013-05-26,Espanol,Barcelona,0,2,A,0,1,A,6,10,2,4,13,10,4,5,3,2,1,0,5.5,4.1,1.57,5.75,3.9,1.57,4.8,4.0,1.6,5.5,3.75,1.62,5.4,4.4,1.57,2013
3025,2013-05-26,Getafe,Vallecano,1,2,A,0,0,D,14,13,6,7,21,18,10,7,3,5,0,0,2.1,3.5,3.3,2.1,3.4,3.3,2.2,3.3,3.1,2.15,3.4,3.3,2.15,3.6,3.25,2013
3026,2013-05-26,Malaga,La Coruna,3,1,H,1,0,H,15,28,9,4,12,6,5,6,1,1,0,0,2.38,3.4,2.88,2.35,3.4,2.85,2.5,3.3,2.65,2.4,3.4,2.8,2.38,3.6,2.88,2013
3027,2013-05-26,Osasuna,Sevilla,2,1,H,0,0,D,18,10,5,3,17,22,5,4,3,2,0,0,2.38,3.4,2.88,2.4,3.2,2.95,2.2,3.4,3.0,2.5,3.2,2.8,2.45,3.4,2.88,2013
3028,2013-05-26,Sociedad,Real Madrid,3,3,D,0,1,A,27,11,12,4,7,12,11,5,1,2,0,0,2.5,3.6,2.6,2.5,3.8,2.45,2.5,3.5,2.5,2.5,3.5,2.62,2.55,3.7,2.55,2013
3029,2013-05-26,Valencia,Granada,1,0,H,0,0,D,13,2,3,0,17,13,10,2,0,0,0,0,1.25,6.0,11.0,1.25,5.25,12.5,1.27,5.2,10.0,1.25,5.5,12.0,1.25,6.25,11.0,2013
3030,2013-05-26,Valladolid,Celta,0,2,A,0,1,A,13,17,3,10,13,7,3,3,4,2,0,0,3.0,3.4,2.3,2.85,3.4,2.35,2.8,3.4,2.3,2.8,3.2,2.5,2.88,3.4,2.45,2013
3031,2013-06-01,Barcelona,Malaga,4,1,H,3,0,H,10,11,6,5,5,5,9,6,0,0,0,0,1.25,6.0,10.0,1.25,6.25,9.0,1.22,6.0,10.5,1.29,5.5,10.0,1.25,6.5,11.0,2013
3032,2013-06-01,Celta,Espanol,1,0,H,1,0,H,12,8,5,1,17,17,6,6,1,3,0,1,1.44,4.5,6.5,1.44,4.6,6.25,1.4,4.5,6.0,1.44,4.33,7.0,1.5,4.6,7.0,2013
3033,2013-06-01,Granada,Getafe,2,0,H,1,0,H,16,11,5,0,10,7,4,4,1,1,0,0,1.95,3.6,3.6,2.1,3.4,3.3,2.2,3.2,3.2,02.05,3.4,3.5,2.1,3.5,3.6,2013
3034,2013-06-01,La Coruna,Sociedad,0,1,A,0,1,A,20,13,5,6,12,19,7,1,7,2,0,1,2.6,3.5,2.6,2.55,3.8,2.4,2.2,4.0,2.6,2.6,3.4,2.6,2.6,3.8,2.6,2013
3035,2013-06-01,Levante,Betis,1,1,D,0,0,D,13,9,4,2,17,15,7,5,3,4,0,0,3.2,3.4,2.2,3.3,3.4,2.1,3.6,2.8,2.2,3.2,3.4,2.2,3.25,3.7,2.2,2013
3036,2013-06-01,Mallorca,Valladolid,4,2,H,2,1,H,20,11,10,5,8,11,9,5,2,0,0,0,1.5,4.33,6.0,1.45,4.5,6.25,1.4,4.5,6.0,1.5,4.0,6.5,,,,2013
3037,2013-06-01,Real Madrid,Osasuna,4,2,H,2,0,H,18,26,9,13,15,12,4,5,1,1,0,0,1.25,6.0,10.0,1.25,6.25,9.0,1.25,5.5,10.0,1.25,5.5,11.0,1.29,6.25,11.0,2013
3038,2013-06-01,Sevilla,Valencia,4,3,H,2,1,H,21,17,9,7,14,11,9,1,3,6,0,1,3.3,3.5,2.1,3.3,3.6,02.05,3.3,3.6,2.0,3.25,3.4,2.15,3.13,3.7,2.2,2013
3039,2013-06-01,Vallecano,Ath Bilbao,2,2,D,1,1,D,28,5,6,3,12,20,11,1,1,3,0,1,02.05,3.6,3.4,2.1,3.3,3.4,2.0,3.3,3.6,2.1,3.4,3.4,2.1,3.7,3.5,2013
3040,2013-06-01,Zaragoza,Ath Madrid,1,3,A,0,0,D,15,16,6,4,11,11,7,4,2,1,0,0,2.2,3.5,3.1,2.25,3.6,2.9,1.85,3.7,3.5,2.2,3.5,3.1,2.3,3.5,3.2,2013
3041,2013-08-17,Sociedad,Getafe,2,0,H,1,0,H,16,15,6,2,13,6,6,5,1,1,0,0,1.73,3.6,4.75,1.72,3.6,4.75,1.7,3.6,4.7,1.75,3.75,4.5,1.8,3.75,4.8,2014
3042,2013-08-17,Valencia,Malaga,1,0,H,0,0,D,9,11,1,2,15,23,9,6,3,5,0,0,1.53,4.0,6.0,1.57,4.0,5.5,1.55,3.9,5.6,1.55,4.0,6.0,1.57,4.3,6.25,2014
3043,2013-08-17,Valladolid,Ath Bilbao,1,2,A,1,1,D,8,13,2,3,10,8,5,5,1,0,0,0,2.5,3.3,2.8,2.6,3.3,2.65,2.4,3.3,2.75,2.5,3.3,2.8,2.7,3.3,2.75,2014
3044,2013-08-18,Barcelona,Levante,7,0,H,6,0,H,22,4,13,1,15,16,9,3,1,3,0,0,01.08,10.0,26.0,01.08,10.5,23.0,1.1,8.0,20.0,01.08,11.0,23.0,01.09,13.0,31.0,2014
3045,2013-08-18,Osasuna,Granada,1,2,A,0,2,A,14,13,5,4,15,17,7,6,1,4,0,0,2.0,3.3,3.75,2.0,3.3,3.8,2.0,3.3,3.6,2.15,3.25,3.5,2.15,3.3,3.75,2014
3046,2013-08-18,Real Madrid,Betis,2,1,H,1,1,D,20,11,9,4,11,20,5,7,1,2,0,0,1.17,7.0,17.0,1.16,7.75,13.5,1.17,6.5,14.0,1.17,7.5,15.0,1.17,8.5,17.0,2014
3047,2013-08-18,Sevilla,Ath Madrid,1,3,A,1,1,D,14,16,5,6,12,13,1,9,4,4,0,0,2.8,3.3,2.5,2.7,3.4,2.5,2.6,3.2,2.6,2.8,3.3,2.5,2.8,3.3,2.62,2014
